label,stem_a,stem_b,func_a,func_b,gmn_score
0,sub_403450,sub_41e377,gzip_sub_403450,tar_sub_41e377,-2.2439935207366943
0,sub_4119d3,sub_43cb8d,gzip_sub_4119d3,tar_sub_43cb8d,-2.139580249786377
0,sub_403c30,owner_map_translate,gzip_sub_403c30,tar_owner_map_translate,-2.0999975204467773
0,sub_4102a8,sub_442a73,gzip_sub_4102a8,tar_sub_442a73,-4.120549783692695e-05
0,sub_4107a0,xattrs_masked_out,gzip_sub_4107a0,tar_xattrs_masked_out,-1.891465187072754
0,sub_403a10,set_simple_backup_suffix,gzip_sub_403a10,tar_set_simple_backup_suffix,-0.017040608450770378
0,sub_403320,sub_4121ab,gzip_sub_403320,tar_sub_4121ab,-0.20419612526893616
0,sub_4121cd,sub_433716,gzip_sub_4121cd,tar_sub_433716,-2.3598217964172363
0,sub_40d5cf,sub_44bd17,gzip_sub_40d5cf,tar_sub_44bd17,-3.089238405227661
0,sub_40fed8,sub_409600,gzip_sub_40fed8,tar_sub_409600,-2.0370826721191406
0,sub_4115d2,sub_42c9d2,gzip_sub_4115d2,tar_sub_42c9d2,-2.0072832107543945
0,rpl_fseeko,sub_419261,gzip_rpl_fseeko,tar_sub_419261,-0.007644144352525473
0,sub_407218,sub_43d05c,gzip_sub_407218,tar_sub_43d05c,-0.00020762867643497884
0,rpl_vfprintf,name_add_name,gzip_rpl_vfprintf,tar_name_add_name,-8.534868240356445
0,sub_40d3eb,extract_finish,gzip_sub_40d3eb,tar_extract_finish,-1.9050920009613037
0,lutimens,sub_409a10,gzip_lutimens,tar_sub_409a10,-3.35198712348938
0,sub_4080d3,sub_420f6a,gzip_sub_4080d3,tar_sub_420f6a,-0.0013472564751282334
0,sub_4103e8,match_volume_label,gzip_sub_4103e8,tar_match_volume_label,-2.040036916732788
0,sub_403480,sub_441b74,gzip_sub_403480,tar_sub_441b74,-2.029879331588745
0,sub_411aeb,sub_439417,gzip_sub_411aeb,tar_sub_439417,-1.6542774438858032
0,sub_40f6c2,sub_44ca82,gzip_sub_40f6c2,tar_sub_44ca82,-4.2972218110587e-17
0,sub_40f7f2,xheader_write_global,gzip_sub_40f7f2,tar_xheader_write_global,-4.907007694244385
0,sub_4120a3,sub_42ebff,gzip_sub_4120a3,tar_sub_42ebff,-0.1814277321100235
0,fchmod,sub_422789,gzip_fchmod,tar_sub_422789,-3.4352664947509766
0,build_tree,sub_409ae0,gzip_build_tree,tar_sub_409ae0,-8.216297149658203
0,sub_403090,sub_40e1df,gzip_sub_403090,tar_sub_40e1df,-1.8885295391082764
0,sub_403470,fputs,gzip_sub_403470,tar_fputs,-1.8202673196792603
0,sub_40f3f5,sub_420da5,gzip_sub_40f3f5,tar_sub_420da5,-1.1079940795898438
0,do_list,sub_442aeb,gzip_do_list,tar_sub_442aeb,-2.384514331817627
0,sub_406c76,sub_4391c5,gzip_sub_406c76,tar_sub_4391c5,-0.0012857343535870314
0,getopt_long,sub_410e79,gzip_getopt_long,tar_sub_410e79,-1.9412298202514648
0,sub_40e36e,sub_4329e6,gzip_sub_40e36e,tar_sub_4329e6,-0.0010831875260919333
0,sub_412108,sub_411193,gzip_sub_412108,tar_sub_411193,-0.020343907177448273
0,send_tree,sub_412164,gzip_send_tree,tar_sub_412164,-2.2386391162872314
0,sub_405374,sub_44220b,gzip_sub_405374,tar_sub_44220b,-0.13753007352352142
0,sub_40e349,xattr_acls_a_coder,gzip_sub_40e349,tar_xattr_acls_a_coder,-1.985567331314087
0,sub_406d21,sub_40ebe7,gzip_sub_406d21,tar_sub_40ebe7,-2.029115915298462
0,sub_403350,rpl_getopt_long,gzip_sub_403350,tar_rpl_getopt_long,-0.4526468515396118
0,sub_406b69,sub_41a189,gzip_sub_406b69,tar_sub_41a189,-2.2061965465545654
0,sub_40ee77,sub_41e79e,gzip_sub_40ee77,tar_sub_41e79e,-0.21772590279579163
0,sub_403e96,sub_42f375,gzip_sub_403e96,tar_sub_42f375,-2.189279079437256
0,sub_40724d,sub_43708e,gzip_sub_40724d,tar_sub_43708e,-2.140692949295044
0,sub_41008d,sub_43a9ac,gzip_sub_41008d,tar_sub_43a9ac,-0.015400361269712448
0,sub_407bba,sub_41ee66,gzip_sub_407bba,tar_sub_41ee66,-0.00032259587896987796
0,sub_4081cb,sub_40cbd5,gzip_sub_4081cb,tar_sub_40cbd5,-1.944498896598816
0,sub_40f2cd,sub_4416c1,gzip_sub_40f2cd,tar_sub_4416c1,-0.15115045011043549
0,sub_40f348,sub_40f5b6,gzip_sub_40f348,tar_sub_40f5b6,-2.389716863632202
0,sub_410b17,sub_40de09,gzip_sub_410b17,tar_sub_40de09,-2.0473532676696777
0,realloc,sub_4477a7,gzip_realloc,tar_sub_4477a7,-0.8933991193771362
0,sub_4112b0,sub_40fb4d,gzip_sub_4112b0,tar_sub_40fb4d,-3.790984919760376e-05
0,sub_4071e3,sub_41da69,gzip_sub_4071e3,tar_sub_41da69,-2.335430145263672
0,sub_40724d,sub_4312c8,gzip_sub_40724d,tar_sub_4312c8,-2.0997700691223145
0,savedir,sub_42a8c4,gzip_savedir,tar_sub_42a8c4,-1.926149606704712
0,sub_40e8cf,opendir_safer,gzip_sub_40e8cf,tar_opendir_safer,-4.045531272888184
0,sub_40f7ba,sub_41e680,gzip_sub_40f7ba,tar_sub_41e680,-1.80038583278656
0,sub_40c0a4,sub_40df58,gzip_sub_40c0a4,tar_sub_40df58,-9.594350558472797e-05
0,sub_4078f7,extract_symlink,gzip_sub_4078f7,tar_extract_symlink,-2.0597970485687256
0,sub_410fb4,sub_440f67,gzip_sub_410fb4,tar_sub_440f67,-2.193406581878662
0,sub_411d20,sub_4118f0,gzip_sub_411d20,tar_sub_4118f0,-7.950010776519775
0,malloc,sub_411d75,gzip_malloc,tar_sub_411d75,-1.9412298202514648
0,sub_407852,xinmalloc,gzip_sub_407852,tar_xinmalloc,-0.005228281021118164
0,get_suffix,sub_424490,gzip_get_suffix,tar_sub_424490,-1.5627315044403076
0,sub_403360,sub_41080c,gzip_sub_403360,tar_sub_41080c,-2.029879331588745
0,sub_4032f0,sub_4091f0,gzip_sub_4032f0,tar_sub_4091f0,-0.0
0,sub_411586,sub_424012,gzip_sub_411586,tar_sub_424012,-2.188054084777832
0,sub_40fc78,sub_433b29,gzip_sub_40fc78,tar_sub_433b29,-2.1137170791625977
0,raise,sub_41826e,gzip_raise,tar_sub_41826e,-1.9958516359329224
0,sub_41075f,sub_444f72,gzip_sub_41075f,tar_sub_444f72,-2.1125664710998535
0,sigismember,getxattr,gzip_sigismember,tar_getxattr,-0.0
0,sub_4032a0,sub_42dee2,gzip_sub_4032a0,tar_sub_42dee2,-1.9299373626708984
0,sub_411e7e,sub_411802,gzip_sub_411e7e,tar_sub_411802,-2.0950889587402344
0,sub_4112e1,sub_418ceb,gzip_sub_4112e1,tar_sub_418ceb,-1.9878346920013428
0,bi_reverse,readlink_error,gzip_bi_reverse,tar_readlink_error,-2.009556293487549
0,sub_409801,read_fatal,gzip_sub_409801,tar_read_fatal,-1.6242190599441528
0,sub_403e34,sub_411f56,gzip_sub_403e34,tar_sub_411f56,-2.013484001159668
0,sub_40eb71,sub_41f4b2,gzip_sub_40eb71,tar_sub_41f4b2,-0.00014614748943131417
0,sub_40c21c,sub_4287b9,gzip_sub_40c21c,tar_sub_4287b9,-2.129627227783203
0,sub_4031a0,sub_41c7b9,gzip_sub_4031a0,tar_sub_41c7b9,-1.831336259841919
0,sub_4077d6,sub_40e045,gzip_sub_4077d6,tar_sub_40e045,-0.0003290118183940649
0,sub_4115d2,sub_43ee80,gzip_sub_4115d2,tar_sub_43ee80,-2.0072832107543945
0,sub_4031e0,write_extended,gzip_sub_4031e0,tar_write_extended,-3.440505027770996
0,sub_4106e3,represent_uintmax,gzip_sub_4106e3,tar_represent_uintmax,-2.204037666320801
0,sub_410b6a,sub_43422f,gzip_sub_410b6a,tar_sub_43422f,-2.2096962928771973
0,sub_40e536,xzalloc,gzip_sub_40e536,tar_xzalloc,-0.007203882094472647
0,sub_4105d0,linkpath_decoder,gzip_sub_4105d0,tar_linkpath_decoder,-0.0004915319150313735
0,sub_40e536,sub_4090f0,gzip_sub_40e536,tar_sub_4090f0,-2.0596814155578613
0,sub_40e45c,sub_40e0cf,gzip_sub_40e45c,tar_sub_40e0cf,-2.045543909072876
0,sub_411d20,sub_4149a8,gzip_sub_411d20,tar_sub_4149a8,-8.144002914428711
0,sub_411e7e,sub_43271d,gzip_sub_411e7e,tar_sub_43271d,-0.5274678468704224
0,sub_407b8f,sub_4451b6,gzip_sub_407b8f,tar_sub_4451b6,-2.2929282188415527
0,sub_40e2c1,sub_42f386,gzip_sub_40e2c1,tar_sub_42f386,-2.0421142578125
0,sub_40e06d,sub_443d4a,gzip_sub_40e06d,tar_sub_443d4a,-1.8671172857284546
0,sub_40797d,sub_41e2d6,gzip_sub_40797d,tar_sub_41e2d6,-1.8957728147506714
0,sub_40ea11,wordsplit_append,gzip_sub_40ea11,tar_wordsplit_append,-2.047858715057373
0,xireallocarray,sub_4391e1,gzip_xireallocarray,tar_sub_4391e1,-0.952148973941803
0,sub_4078d7,close_stdout,gzip_sub_4078d7,tar_close_stdout,-4.561864376068115
0,sub_406b4e,sub_429715,gzip_sub_406b4e,tar_sub_429715,-0.05555470287799835
0,sub_403cbb,free,gzip_sub_403cbb,tar_free,-1.9821101427078247
0,sub_40ecae,xstrcat,gzip_sub_40ecae,tar_xstrcat,-2.3728437423706055
0,sub_40e16f,sub_44963a,gzip_sub_40e16f,tar_sub_44963a,-0.16573670506477356
0,sub_40f203,sub_431825,gzip_sub_40f203,tar_sub_431825,-2.0984883308410645
0,sub_4119d3,sub_4092f0,gzip_sub_4119d3,tar_sub_4092f0,-1.762573003768921
0,sub_406742,sub_41acb7,gzip_sub_406742,tar_sub_41acb7,-2.0572242736816406
0,sub_410158,sub_422c43,gzip_sub_410158,tar_sub_422c43,-8.857576176524162e-05
0,sigaddset,sub_4385df,gzip_sigaddset,tar_sub_4385df,-2.1479811668395996
0,sub_410ff9,convert_options,gzip_sub_410ff9,tar_convert_options,-4.038673400878906
0,sub_403e28,sub_4393ce,gzip_sub_403e28,tar_sub_4393ce,-1.5832624435424805
0,sub_406cea,readlink_diag,gzip_sub_406cea,tar_readlink_diag,-0.9544069766998291
0,sub_407789,sub_434ffb,gzip_sub_407789,tar_sub_434ffb,-2.8821009436796885e-06
0,sub_406b4e,sub_425309,gzip_sub_406b4e,tar_sub_425309,-0.00012829276965931058
0,sub_40f7fe,open_archive,gzip_sub_40f7fe,tar_open_archive,-1.5950299501419067
0,sub_406aab,sub_42f7e5,gzip_sub_406aab,tar_sub_42f7e5,-2.143141984939575
0,sub_403430,stat_warn,gzip_sub_403430,tar_stat_warn,-2.4273970127105713
0,sub_40f831,sub_4388a3,gzip_sub_40f831,tar_sub_4388a3,-2.0047178268432617
0,sub_406202,sub_43354b,gzip_sub_406202,tar_sub_43354b,-0.0001322738971794024
0,sub_410593,sub_42f639,gzip_sub_410593,tar_sub_42f639,-2.1226539611816406
0,unpack,name_term,gzip_unpack,tar_name_term,-5.912369251251221
0,xstrdup,hash_free,gzip_xstrdup,tar_hash_free,-0.06251220405101776
0,sub_406742,sub_425487,gzip_sub_406742,tar_sub_425487,-2.0408862837939523e-05
0,sub_4031f0,sub_430405,gzip_sub_4031f0,tar_sub_430405,-1.784279227256775
0,sub_403f51,sub_438aea,gzip_sub_403f51,tar_sub_438aea,-0.0010983775136992335
0,sub_40d82f,sub_44b8d4,gzip_sub_40d82f,tar_sub_44b8d4,-0.00012493568647187203
0,printf_fetchargs,sub_433b90,gzip_printf_fetchargs,tar_sub_433b90,-6.945065498352051
0,fill_window,sub_40bb77,gzip_fill_window,tar_sub_40bb77,-3.2229185104370117
0,inflate_dynamic,sub_41e46a,gzip_inflate_dynamic,tar_sub_41e46a,-4.70107364654541
0,scan_tree,sub_42f386,gzip_scan_tree,tar_sub_42f386,-5.002835273742676
0,sub_406eaf,sub_40fb23,gzip_sub_406eaf,tar_sub_40fb23,-0.0002696625597309321
0,sub_40f7f2,sub_40c01a,gzip_sub_40f7f2,tar_sub_40c01a,-1.4088283777236938
0,sub_411790,sub_40df39,gzip_sub_411790,tar_sub_40df39,-1.3594963550567627
0,sub_406cea,sub_41d358,gzip_sub_406cea,tar_sub_41d358,-0.006348723080009222
0,sub_406bd8,sub_415156,gzip_sub_406bd8,tar_sub_415156,-16.012746810913086
0,sub_41039c,sub_41ee9a,gzip_sub_41039c,tar_sub_41ee9a,-2.1835057735443115
0,gzip_base_name,sub_41a2ca,gzip_gzip_base_name,tar_sub_41a2ca,-1.9958516359329224
0,sub_40813b,sub_411f56,gzip_sub_40813b,tar_sub_411f56,-1.9232044219970703
0,sub_410593,sub_42ed6c,gzip_sub_410593,tar_sub_42ed6c,-1.7736148834228516
0,raise,sub_44b92f,gzip_raise,tar_sub_44b92f,-2.097715377807617
0,sub_407f72,sub_44c298,gzip_sub_407f72,tar_sub_44c298,-2.3622002601623535
0,unlzh,sub_441b7e,gzip_unlzh,tar_sub_441b7e,-2.1731443405151367
0,sub_403480,sub_43e01d,gzip_sub_403480,tar_sub_43e01d,-63.803977966308594
0,sub_40e2c1,sub_43b1f6,gzip_sub_40e2c1,tar_sub_43b1f6,-1.7664973735809326
0,sub_40d2b5,sub_437d9c,gzip_sub_40d2b5,tar_sub_437d9c,-2.05271577835083
0,send_bits,sub_440111,gzip_send_bits,tar_sub_440111,-2.0435712337493896
0,sub_40ea11,begin_cmd_p,gzip_sub_40ea11,tar_begin_cmd_p,-0.04234520345926285
0,sub_406cb9,sub_410200,gzip_sub_406cb9,tar_sub_410200,-2.044857978820801
0,sub_406c8c,sub_4385df,gzip_sub_406c8c,tar_sub_4385df,-0.0018133044941350818
0,sub_4031f0,sub_43be1d,gzip_sub_4031f0,tar_sub_43be1d,-1.8228230476379395
0,utimens,sub_41e57b,gzip_utimens,tar_sub_41e57b,-2.015366315841675
0,compress_block,namebuf_free,gzip_compress_block,tar_namebuf_free,-1.6424764394760132
0,x2realloc,sub_41c5c8,gzip_x2realloc,tar_sub_41c5c8,-0.0019561699591577053
0,last_component,usage_argful_short_opt,gzip_last_component,tar_usage_argful_short_opt,-1.7046927213668823
0,sub_4116b0,sub_43b3b8,gzip_sub_4116b0,tar_sub_43b3b8,-1.3064296245574951
0,openat,sub_42743c,gzip_openat,tar_sub_42743c,-1.9412298202514648
0,sub_406c8c,sub_428922,gzip_sub_406c8c,tar_sub_428922,-0.004055880010128021
0,sub_40fed8,sub_44165a,gzip_sub_40fed8,tar_sub_44165a,-2.4455692768096924
0,sub_40fc48,sub_42be61,gzip_sub_40fc48,tar_sub_42be61,-0.0005539152189157903
0,sub_4076a1,name_from_list,gzip_sub_4076a1,tar_name_from_list,-7.170436382293701
0,fchmod,sub_41c71d,gzip_fchmod,tar_sub_41c71d,-1.9244384765625
0,sub_40f778,sub_41bda4,gzip_sub_40f778,tar_sub_41bda4,-0.023456264287233353
0,sub_40eed5,sub_425a98,gzip_sub_40eed5,tar_sub_425a98,-1.9762932062149048
0,progerror,gid_to_gname,gzip_progerror,tar_gid_to_gname,-0.001451506046578288
0,copy_block,remname,gzip_copy_block,tar_remname,-8.3499116897583
0,sub_4076ed,sub_40aa8a,gzip_sub_4076ed,tar_sub_40aa8a,-0.00044355966383591294
0,futimens,sub_43b435,gzip_futimens,tar_sub_43b435,-2.0144145488739014
0,sub_410520,sub_42643a,gzip_sub_410520,tar_sub_42643a,-0.5325982570648193
0,streamsavedir,sub_42ca89,gzip_streamsavedir,tar_sub_42ca89,-2.08927059173584
0,sub_406eaf,sub_4396f4,gzip_sub_406eaf,tar_sub_4396f4,-2.096090316772461
0,fprint_off,sub_43b7e2,gzip_fprint_off,tar_sub_43b7e2,-0.07110315561294556
0,sub_403d09,sub_418278,gzip_sub_403d09,tar_sub_418278,-4.47666597366333
0,sub_406d16,sub_413db2,gzip_sub_406d16,tar_sub_413db2,-2.066023349761963
0,xpalloc,sub_42f639,gzip_xpalloc,tar_sub_42f639,-2.2717397212982178
0,sub_407bda,sub_44b37e,gzip_sub_407bda,tar_sub_44b37e,-0.001074566855095327
0,sub_410428,sub_44e301,gzip_sub_410428,tar_sub_44e301,-1.9979548454284668
0,sub_406224,sub_44eb57,gzip_sub_406224,tar_sub_44eb57,-1.9900834560394287
0,sub_411c2e,sub_40f93d,gzip_sub_411c2e,tar_sub_40f93d,-0.0031565476674586535
0,sub_404057,sub_444d64,gzip_sub_404057,tar_sub_444d64,-2.2001678943634033
0,sub_403040,chown_error_details,gzip_sub_403040,tar_chown_error_details,-0.3814038336277008
0,sub_407b0f,flockfile,gzip_sub_407b0f,tar_flockfile,-1.9924116134643555
0,sub_40789b,wordsplit_finish,gzip_sub_40789b,tar_wordsplit_finish,-0.03964336961507797
0,sub_407238,sub_44eab9,gzip_sub_407238,tar_sub_44eab9,-2.0671181678771973
0,readdir,hash_get_entries,gzip_readdir,tar_hash_get_entries,-3.4579193592071533
0,sub_407285,sub_41753b,gzip_sub_407285,tar_sub_41753b,-0.5105506181716919
0,sub_403f51,contains_dot_dot,gzip_sub_403f51,tar_contains_dot_dot,-5.05886173248291
0,fchown,sub_438cf5,gzip_fchown,tar_sub_438cf5,-1.9365812540054321
0,sub_4076b2,sub_43d020,gzip_sub_4076b2,tar_sub_43d020,-0.0010482321958988905
0,unlink,sub_44c022,gzip_unlink,tar_sub_44c022,-2.433654546737671
0,sub_408de0,xirealloc,gzip_sub_408de0,tar_xirealloc,-1.4598392248153687
0,opendir,sub_420183,gzip_opendir,tar_sub_420183,-2.16103458404541
0,sub_4105d0,fseeko,gzip_sub_4105d0,tar_fseeko,-3.093742847442627
0,sub_40f4d1,sub_435387,gzip_sub_40f4d1,tar_sub_435387,-2.3266050815582275
0,sub_4107b5,sub_43460d,gzip_sub_4107b5,tar_sub_43460d,-1.972804307937622
0,sub_40eb71,sub_42d40d,gzip_sub_40eb71,tar_sub_42d40d,-2.013328790664673
0,huft_build,sub_411a4e,gzip_huft_build,tar_sub_411a4e,-11.453100204467773
0,sub_40e14c,sub_43beca,gzip_sub_40e14c,tar_sub_43beca,-0.017573624849319458
0,sub_40fc48,strerror_r,gzip_sub_40fc48,tar_strerror_r,-2.087728977203369
0,sub_4081d8,sub_4231b8,gzip_sub_4081d8,tar_sub_4231b8,-0.001323192031122744
0,zip,sub_43f78b,gzip_zip,tar_sub_43f78b,-17.219829559326172
0,sub_40e161,sub_40c626,gzip_sub_40e161,tar_sub_40c626,-0.0010734807001426816
0,sub_411359,sub_43c88c,gzip_sub_411359,tar_sub_43c88c,-2.008415699005127
0,get_suffix,sub_42480f,gzip_get_suffix,tar_sub_42480f,-2.12412691116333
0,openat_safer,sub_43a02d,gzip_openat_safer,tar_sub_43a02d,-0.008225946687161922
0,sub_411503,xstrtoumax,gzip_sub_411503,tar_xstrtoumax,-1.207674264907837
0,sub_40813b,sub_444627,gzip_sub_40813b,tar_sub_444627,-0.00011056126095354557
0,openat,sub_41f955,gzip_openat,tar_sub_41f955,-1.9783263206481934
0,fflush,sub_418c1e,gzip_fflush,tar_sub_418c1e,-1.9177970886230469
0,xreallocarray,sub_425502,gzip_xreallocarray,tar_sub_425502,-1.8237504959106445
0,sub_40ebd1,sub_421921,gzip_sub_40ebd1,tar_sub_421921,-1.9394536018371582
0,write_error,sub_41c539,gzip_write_error,tar_sub_41c539,-0.05544016882777214
0,sub_4077b2,truncate_error,gzip_sub_4077b2,tar_truncate_error,-2.0029172897338867
0,sub_403040,sub_4261f8,gzip_sub_403040,tar_sub_4261f8,-1.843039631843567
0,sub_403ce2,sub_435ccf,gzip_sub_403ce2,tar_sub_435ccf,-1.5242578983306885
0,sub_409801,sub_444d64,gzip_sub_409801,tar_sub_444d64,-1.4207751750946045
0,sub_408a52,sub_41c282,gzip_sub_408a52,tar_sub_41c282,-0.004991532303392887
0,sub_406b33,read_error_details,gzip_sub_406b33,tar_read_error_details,-2.3985507488250732
0,sub_40ec52,sub_42f677,gzip_sub_40ec52,tar_sub_42f677,-0.00035222372389398515
0,sub_40f21d,fchmodat,gzip_sub_40f21d,tar_fchmodat,-1.9618806838989258
0,closedir,sub_435065,gzip_closedir,tar_sub_435065,-3.7724854946136475
0,sub_403110,sub_4178a6,gzip_sub_403110,tar_sub_4178a6,-1.7713547945022583
0,sigprocmask,sub_438d71,gzip_sigprocmask,tar_sub_438d71,-1.9837830066680908
0,sub_411371,sub_4314d9,gzip_sub_411371,tar_sub_4314d9,-2.096654176712036
0,sub_412134,sub_441db0,gzip_sub_412134,tar_sub_441db0,-0.0006595443119294941
0,sub_41146b,sub_43aca3,gzip_sub_41146b,tar_sub_43aca3,-0.0016218600794672966
0,sub_406b4e,sub_426ac2,gzip_sub_406b4e,tar_sub_426ac2,-1.8326637744903564
0,sub_40e4e7,sub_411193,gzip_sub_40e4e7,tar_sub_411193,-2.500901460647583
0,sub_403f5d,sub_427adf,gzip_sub_403f5d,tar_sub_427adf,-2.078670024871826
0,inflate_fixed,first_decompress_program,gzip_inflate_fixed,tar_first_decompress_program,-2.2748472690582275
0,sub_40d406,sub_433d73,gzip_sub_40d406,tar_sub_433d73,-1.9050657749176025
0,xicalloc,sub_432b16,gzip_xicalloc,tar_sub_432b16,-1.5306487083435059
0,bi_init,sub_40f43d,gzip_bi_init,tar_sub_40f43d,-7.978213310241699
0,xnrealloc,sub_44a98c,gzip_xnrealloc,tar_sub_44a98c,-2.1294305324554443
0,sub_40e94d,sub_4232b7,gzip_sub_40e94d,tar_sub_4232b7,-2.1469550132751465
0,sub_411e7e,sub_4094e0,gzip_sub_411e7e,tar_sub_4094e0,-1.955594778060913
0,sub_412192,sub_4439dc,gzip_sub_412192,tar_sub_4439dc,-1.8083887100219727
0,sub_40e65e,sub_42cf6c,gzip_sub_40e65e,tar_sub_42cf6c,-2.5784730911254883
0,sub_406e60,node_expand,gzip_sub_406e60,tar_node_expand,-2.944826364517212
0,sub_40d61a,canon_doc_option,gzip_sub_40d61a,tar_canon_doc_option,-1.896571159362793
0,sub_40d5cf,sub_447f31,gzip_sub_40d5cf,tar_sub_447f31,-4.673779487609863
0,sub_407b8f,sub_409b50,gzip_sub_407b8f,tar_sub_409b50,-1.9045742750167847
0,sub_4030a0,sub_44726f,gzip_sub_4030a0,tar_sub_44726f,-2.0339431762695312
0,sub_40797d,sub_420319,gzip_sub_40797d,tar_sub_420319,-1.8957728147506714
0,sub_411577,linkpath_decoder,gzip_sub_411577,tar_linkpath_decoder,-3.754896879196167
0,opendir_safer,sub_410e88,gzip_opendir_safer,tar_sub_410e88,-2.363250732421875
0,streamsavedir,memchr,gzip_streamsavedir,tar_memchr,-3.5728182792663574
0,fclose,sub_4275c2,gzip_fclose,tar_sub_4275c2,-2.3281846046447754
0,bi_init,sub_41d5d2,gzip_bi_init,tar_sub_41d5d2,-7.9022626876831055
0,xicalloc,argp_help,gzip_xicalloc,tar_argp_help,-2.2786669731140137
0,sub_406fd8,sub_439b87,gzip_sub_406fd8,tar_sub_439b87,-0.10993890464305878
0,readdir,sub_438c2e,gzip_readdir,tar_sub_438c2e,-1.9111672639846802
0,sub_4068f6,set_warning_option,gzip_sub_4068f6,tar_set_warning_option,-0.13080179691314697
0,copy,sub_409740,gzip_copy,tar_sub_409740,-0.39717617630958557
0,sub_40e86e,sub_42e86e,gzip_sub_40e86e,tar_sub_42e86e,-1.996432900428772
0,fseterr,sub_42ea80,gzip_fseterr,tar_sub_42ea80,-2.2192442417144775
0,sub_40eb81,raise,gzip_sub_40eb81,tar_raise,-1.9544857740402222
0,sub_411740,seek_archive,gzip_sub_411740,tar_seek_archive,-0.0021040826104581356
0,sub_411770,sub_432708,gzip_sub_411770,tar_sub_432708,-0.32449179887771606
0,sub_403300,nl_langinfo,gzip_sub_403300,tar_nl_langinfo,-1.8202673196792603
0,malloc,checkpoint_finish,gzip_malloc,tar_checkpoint_finish,-2.853830575942993
0,sub_40d6b9,sub_436ab7,gzip_sub_40d6b9,tar_sub_436ab7,-1.171797752380371
0,sub_410900,sub_418ccc,gzip_sub_410900,tar_sub_418ccc,-2.0543973445892334
0,sub_40f06a,sub_44db28,gzip_sub_40f06a,tar_sub_44db28,-0.00012815014633815736
0,sub_403230,sub_42ea05,gzip_sub_403230,tar_sub_42ea05,-1.9841766357421875
0,sub_40e6b9,sub_420c0c,gzip_sub_40e6b9,tar_sub_420c0c,-0.00024192787532228976
0,sub_412573,sub_42e712,gzip_sub_412573,tar_sub_42e712,-0.8880795836448669
0,sub_40d8c3,chdir_arg,gzip_sub_40d8c3,tar_chdir_arg,-9.44035530090332
0,sub_40e86e,sub_410705,gzip_sub_40e86e,tar_sub_410705,-2.0172390937805176
